alto,ancho,autor,autora,autores,estado,fecha,lugar_produccion,materia,numero_catalogo,procedencia,serie,soporte,tecnica,titulo,url
250,190,"Atribuido a Castello, Félix",0,0,0,Hacia 1646,0,0,P003279,"Madrid, Convento de Jesús y María, vulgo de San Francisco el Grande, de franciscanos; Museo de la Trinidad.",0,Lienzo,Óleo,San Francisco de Asís en la Porciúncula,https://www.museodelprado.es/coleccion/obra-de-arte/san-francisco-de-asis-en-la-porciuncula/ee5e2256-8b89-439e-a958-55b3ff977d43
221,307,"Utrecht, Adriaen van",0,0,0,1642,0,0,P001852,"Colección Real (Palacio del Buen Retiro, Madrid, pinturas recogidas de las Casas Arzobispales, 1747, nº 644; Real Museo, Madrid, salón 2º escuela flamenca, 1834, nº 354).",0,Lienzo,Óleo,Una despensa,https://www.museodelprado.es/coleccion/obra-de-arte/una-despensa/7accc653-df21-4f14-b0a1-3aa92dd81ede
244,167,"Carreño de Miranda, Juan",0,0,0,Hacia 1646,0,0,P008169,"Madrid, Monasterio de San José de Jesús María, vulgo del Caballero de Gracia, de monjas franciscanas descalzas concepcionistas recoletas, iglesia, hasta 1836; colección particular; adquirido por el Estado con destino al Museo del Prado, 2014.",0,Lienzo,Óleo,San Francisco predicando a las aves,https://www.museodelprado.es/coleccion/obra-de-arte/san-francisco-predicando-a-las-aves/545b7c72-67c2-4e39-af2f-0814f08b5224
72,98,"Poussin, Nicolas",0,0,0,1642,0,0,P002308,"Colección Carlo Maratti, Roma, 1712; Colección Real (adquisición de Felipe V, 1723, nº 165; colección Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1727; La Granja, pieza donde se dice misa, 1746, nº 174; La Granja, 1794, nº 174; La Granja, 1814-1818, nº 174; La Granja, pieza sexta, 1827, nº 174).",0,Lienzo,Óleo,Paisaje con ruinas,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-ruinas/9c7a4f68-e4c5-475d-bdc9-059f8ee99533
67,96,"Hiepes, Tomás",0,0,0,1642,0,0,P007909,"Colección Rosendo Naseiro, Madrid; adquirido para el Museo del Prado en aceptación de pago de deuda tributaria, dación del Banco Bilbao Vizcaya Argentaria, 2006.",0,Lienzo,Óleo,Frutero de Delft y dos floreros,https://www.museodelprado.es/coleccion/obra-de-arte/frutero-de-delft-y-dos-floreros/7c526087-620a-489c-88b1-6189c1c397e9
67,96,"Hiepes, Tomás",0,0,0,1642,0,0,P007910,"Colección Rosendo Naseiro, Madrid; adquirido para el Museo del Prado en aceptación de pago de deuda tributaria, dación del Banco Bilbao Vizcaya Argentaria, 2006.",0,Lienzo,Óleo,Dos fruteros sobre una mesa,https://www.museodelprado.es/coleccion/obra-de-arte/dos-fruteros-sobre-una-mesa/e85e3397-ce10-4c85-8787-d3cc8e490602
75,55,"Cantarini, Simone",0,0,0,1642 - 1645,0,0,P000063,"Colección Real (Casita del Príncipe, El Escorial-Madrid, h. 1787, nº 120)",0,Lienzo,Óleo,La Sagrada Familia,https://www.museodelprado.es/coleccion/obra-de-arte/la-sagrada-familia/afa37b8b-c51b-462e-bb56-59fd7265237f
"56,6",49,"Asselijn, Jan",0,0,0,Hacia 1647,0,0,P007747,"Colección Lebrun, París, 1773; colección Rudolf Czernin, Viena, 1844-1936; Galería Sanct Lucas, Viena, 1969; adquirido en Sotheby's para el Museo del Prado, 2000.",0,Lienzo,Óleo,Paisaje meridional con pastores en unas ruinas,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-meridional-con-pastores-en-unas-ruinas/514c38a1-e0a3-4f6a-9d86-81ec3a4ac57e
81,65,"Anónimo (Taller de: Cuyp, Benjamin Gerritsz.)",0,0,0,Hacia 1647,0,0,P002984,"Adquisición a José Almenar, 1954",0,Tabla,Óleo,Adoración de los pastores,https://www.museodelprado.es/coleccion/obra-de-arte/adoracion-de-los-pastores/5c0a68ff-ae9e-41a6-9a36-73f87dbbfba0
194,220,"Rizi, Fray Juan Andrés",0,0,0,Antes de 1662,0,0,P003214,"Madrid, Monasterio de San Martín, de monjes benedictinos, claustro; Museo de la Trinidad.","Escenas de la vida de san Benito del claustro de San Martín, Madrid",Lienzo,Óleo,San Benito destruyendo los ídolos,https://www.museodelprado.es/coleccion/obra-de-arte/san-benito-destruyendo-los-idolos/9df62082-273c-45fb-b107-e0f5025f086f
"104,3",84,"Pereda y Salgado, Antonio de",0,0,0,1643,0,0,P001046,"Colección Real (Palacio de Aranjuez, Madrid, tocador de la reina, 1818, nº 316).",0,Lienzo,Óleo,San Jerónimo,https://www.museodelprado.es/coleccion/obra-de-arte/san-jeronimo/be49a4e9-ca06-4e82-bc6a-5922879b867f
145,110,"Pereda y Salgado, Antonio de",0,0,0,1643,0,0,P001340,"Colección Juan José Conde y Luque, Conde de Leyva, 1931; adquirido por la Junta Superior del Tesoro Artístico Nacional, con destino al Museo del Prado, 1931",0,Lienzo,Óleo,San Pedro liberado por un ángel,https://www.museodelprado.es/coleccion/obra-de-arte/san-pedro-liberado-por-un-angel/b55236c9-4e94-4df6-8092-75799c06c251
42,71,"Teniers el Joven, David",0,0,0,1643,0,0,P001789,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia; Palacio de Buenavista, Madrid, 1766; col. Carlos III; Palacio Real Nuevo, Madrid, cuarto del infante don Javier, 1772, nº 107; Palacio Real Nuevo, Madrid, 1794; Palacio Real, Madrid, primer gabinete entrando por la pieza de vestir, 1814, s.n.).",0,Tabla,Óleo,Juego de bolos,https://www.museodelprado.es/coleccion/obra-de-arte/juego-de-bolos/9f96e397-d23b-4209-823d-2d1efb2ee5e1
35,50,"Teniers el Joven, David",0,0,0,1643,0,0,P001798,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, 1746, nº 1092; La Granja, Casa de Alhajas-otra pieza-pinturas con marco, 1766, nº 1092; Palacio de Aranjuez, Madrid, gabinete contiguo a los retretes, 1794, nº 1092; Palacio Real, Madrid, primera pieza de la obra nueva, 1814-1818, nº 1092).",0,Tabla,Óleo,La cocina,https://www.museodelprado.es/coleccion/obra-de-arte/la-cocina/17dbbe8b-0fdd-4900-ac5e-21286d6aaec1
67,96,"Hiepes, Tomás",0,0,0,1643,0,0,P007911,"Colección Rosendo Naseiro, Madrid; adquirido para el Museo del Prado en aceptación de pago de deuda tributaria, dación del Banco Bilbao Vizcaya Argentaria, 2006.",0,Lienzo,Óleo,Bodegón de aves y liebre,https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-de-aves-y-liebre/8a96d6df-c28e-4dfa-8e09-e9bbf1495101
115,86,"Hiepes, Tomás",0,0,0,1643,0,0,P007912,"Colección Rosendo Naseiro, Madrid; adquirido para el Museo del Prado en aceptación de pago de deuda tributaria, dación del Banco Bilbao Vizcaya Argentaria, 2006.",0,Lienzo,Óleo,Florero con cuádriga vista de frente,https://www.museodelprado.es/coleccion/obra-de-arte/florero-con-cuadriga-vista-de-frente/a6e3d85d-58c0-4be0-920f-192b84fe73ef
109,90,"Ribera, José de",0,0,0,1644,0,0,P001096,"Colección Real (colección príncipe de Asturias, Casita del Príncipe, El Escorial, h. 1791-1800).",0,Lienzo,Óleo,San Jerónimo,https://www.museodelprado.es/coleccion/obra-de-arte/san-jeronimo/ed6ff24c-908e-40c0-80db-d1e887bd6894
109,88,"Atribuido a Velázquez, Diego Rodríguez de Silva y",0,0,0,Hacia 1648,0,0,P001193,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, antecámara del rey, 1746, nº 575; La Granja, pieza de comer de su majestad, 1766, nº 575; La Granja, 1794, nº 575; Palacio Real, Madrid, callejón de paso a las tribunas, 1814-1818, nº 575).",0,Lienzo,Óleo,"Juan Francisco de Pimentel, conde de Benavente",https://www.museodelprado.es/coleccion/obra-de-arte/juan-francisco-de-pimentel-conde-de-benavente/160567c9-7547-4940-bff5-a77fcb56a984
115,86,"Hiepes, Tomás",0,0,0,1643,0,0,P007913,"Colección Rosendo Naseiro, Madrid; adquirido para el Museo del Prado en aceptación de pago de deuda tributaria, dación del Banco Bilbao Vizcaya Argentaria, 2006.",0,Lienzo,Óleo,Florero con cuádriga vista de perfil,https://www.museodelprado.es/coleccion/obra-de-arte/florero-con-cuadriga-vista-de-perfil/31ef62da-d95c-40b0-a953-1c655b57b2c9
"106,5","82,5","Velázquez, Diego Rodríguez de Silva y",0,0,0,1644,0,0,P001202,"Colección Real (Real Alcázar, Madrid, bóvedas que caen a la Priora-pasillos al pie de la escalera de la Galería del Cierzo y la misma escalera, 1686, s.n.; Real Alcázar, Madrid, pasillos al pie de la escalera de la Galería del Cierzo, 1700, nº 454; Palacio Real Nuevo, Madrid, cuarto del infante don Javier, 1772, nº 116).",0,Lienzo,Óleo,El bufón el Primo,https://www.museodelprado.es/coleccion/obra-de-arte/el-bufon-el-primo/cc7a8493-e2ff-4d33-a0d0-91d7dc210d5a
52,79,"Meulener, Pieter",0,0,0,1644,0,0,P001565,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, callejón del retrete, 1746, nº 196; La Granja, pieza de escribir detrás del dormitorio, 1766, nº 196; Palacio de Aranjuez, Madrid, pieza de gentileshombres, 1794, nº 196).",Colección Isabel de Farnesio,Tabla,Óleo,Defensa de un convoy,https://www.museodelprado.es/coleccion/obra-de-arte/defensa-de-un-convoy/8037eb8f-dfe7-48f1-bc59-ac57c77b22d7
"208,5",144,"Arias Fernández, Antonio",0,0,0,1644,0,0,P003529,Museo de la Trinidad,0,Lienzo,Óleo,La Virgen del Rosario,https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-del-rosario/72148efd-ae85-4eea-931d-a057d134e6de
88,67,"Seghers, Daniel",0,0,0,1644,0,0,P001906,"Colección Real (Palacio de Aranjuez, despacho y dormitorio del rey, 1818, nº 50).",0,Lámina de cobre,Óleo,Guirnalda con la Virgen y el Niño,https://www.museodelprado.es/coleccion/obra-de-arte/guirnalda-con-la-virgen-y-el-nio/03d19e8a-d449-41a5-985e-71c04e073bc7
52,79,"Meulener, Pieter",0,0,0,1644,0,0,P001566,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, callejón del retrete, 1746, nº 197; La Granja, cuarta pieza de azulejos, 1766, nº 197; Palacio de Aranjuez, Madrid, pieza de gentileshombres, 1794, nº 197).",0,Tabla,Óleo,Combate de caballería,https://www.museodelprado.es/coleccion/obra-de-arte/combate-de-caballeria/2121268e-7112-4c4a-9ec6-e179b5943786
73,96,"Dughet, Gaspard",0,0,0,1644 - 1645,0,0,P000137,"Colección Real (¿colección Carlo Maratti, Roma?; col. Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1727; La Granja, pieza donde está la cama de repuesto, 1746, nº 392; La Granja, 1774; La Granja, 1794, nº 392; Palacio Real, Madrid, dormitorio de príncipes-pieza séptima, 1814-1818, nº 392).",0,Lienzo,Óleo,Paisaje con pastor,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-pastor/0cb78db7-0392-46c8-8656-cd214f53ade7
231,176,"Ribera, José de",0,0,0,1644,0,0,P003053,"Legado Antonio Larragoiti y Curdumi, 1963",0,Lienzo,Óleo,San Francisco recibe los estigmas,https://www.museodelprado.es/coleccion/obra-de-arte/san-francisco-recibe-los-estigmas/323d4aeb-9bc8-4281-b68d-e98768b34bdb
209,144,"Martínez del Mazo, Juan Bautista",0,0,0,1645,0,0,P001221,"Colección Real (Palacio Real Nuevo, Madrid, tercera pieza de la Furriera, 1747, nº 163; Palacio Real Nuevo, Madrid, antecámara del difunto infante don Antonio, 1772, nº 163; Palacio Real Nuevo, Madrid, cuarto del príncipe-camara, 1794, nº 163).",0,Lienzo,Óleo,El príncipe Baltasar Carlos,https://www.museodelprado.es/coleccion/obra-de-arte/el-principe-baltasar-carlos/65aa5a91-3ffd-4860-b8d6-8da699bfa07f
43,60,"Medina Valbuena, Pedro de",0,0,0,1645,0,0,P007923,"Colección Rosendo Naseiro, Madrid; adquirido para el Museo del Prado en aceptación de pago de deuda tributaria, dación del Banco Bilbao Vizcaya Argentaria, 2006.",0,Lienzo,Óleo,"Bodegón con manzanas, plato de nueces y caña de azúcar",https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-con-manzanas-plato-de-nueces-y-caa-de/29b4b1d8-6425-476f-8f28-3e3e72e619d8
264,180,"Camilo, Francisco",0,0,0,Hacia 1649,0,0,P004751,"Rascafría (Madrid), Cartuja de Santa María de El Paular; Museo de la Trinidad.",0,Lienzo,Óleo,La muerte de san Pablo Ermitaño,https://www.museodelprado.es/coleccion/obra-de-arte/la-muerte-de-san-pablo-ermitao/8690fbec-e7f9-4ce0-97b2-29a6d3972b74
49,70,"Schoeff, Johan Pietersz.",0,0,0,1645 - 1648,0,0,P002087,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, callejón del retrete, 1746, nº 309; La Granja, cuarto del Rey-piezas que ocupa la señora infanta, 1766, nº 209 [dupl.]; Palacio de Aranjuez, Madrid, gabinete contiguo a los retretes, 1794, nº 309; Real Museo, Madrid, salón 2º escuela francesa, 1834, nº 340).",0,Tabla,Óleo,Paisaje fluvial,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-fluvial/48b321dc-dda5-47d8-a617-904b89de783b
184,263,"Snayers, Peter",0,0,0,Hacia 1649,0,0,P001740,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, antecámara del rey, 1746, n. 587; La Granja, pieza de comer su majestad, 1766, nº 587; Palacio de Aranjuez, Madrid, pieza de trucos, 1794, nº 587; Aranjuez Palace, pieza de trucos, 1818, nº 587).",0,Lienzo,Óleo,Toma de Ypres,https://www.museodelprado.es/coleccion/obra-de-arte/toma-de-ypres/41384809-3c98-4c8f-8420-bbe5d2918520
"119,8","101,2",Guercino,0,0,0,1645 - 1649,0,0,P000203,"Colección Real (colección Isabel de Farnesio, Palacio Real de La Granja de San Ildefonso, Segovia, pieza donde se dice misa, 1746, nº 618; La Granja, piezas del despacho, 1766, nº 618; La Granja, piezas del despacho, 1774, nº 618; Palacio Real de Aranjuez, Madrid, 1794, nº 618; Aranjuez, tocador de la reina, 1818, nº 618).",0,Lienzo,Óleo,Magdalena penitente,https://www.museodelprado.es/coleccion/obra-de-arte/magdalena-penitente/0f9f706e-b952-41e2-966f-4f1952a5d256
166,"109,6","Cano, Alonso",0,0,0,1645 - 1652,0,0,P000630,"Monasterio de la Piedad Bernarda, vulgo monjas de Vallecas, de bernardas cistercienses, Madrid; Museo de la Trinidad",0,Lienzo,Óleo,La Virgen con el Niño o Virgen del Lucero,https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-con-el-nio-o-virgen-del-lucero/cbcf19e2-fdd7-4098-bad2-e8598cabe0e0
62,51,"Ceresa, Carlo",0,0,0,1645 - 1650,0,0,P002589,"José Brunetti y Gayoso de los Cobos, duque de Arcos; legado Virginia Woodbury Lowery, duquesa de Arcos, 1936",0,Lienzo,Óleo,Retrato de caballero,https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-caballero/53bc01dc-911d-490d-985a-7b2415e80818
49,64,"Jordaens, Jacques",0,0,0,1645 - 1650,0,0,P001550,Colección Real,0,Tabla,Óleo,Tres músicos ambulantes,https://www.museodelprado.es/coleccion/obra-de-arte/tres-musicos-ambulantes/8ce628c3-fc33-43b6-ba2e-fb1314aadce5
98,107,"Martínez del Mazo, Juan Bautista (Obra copiada de: Tiziano, Vecellio di Gregorio)",0,0,0,Hacia 1650,0,0,P000424,"Colección Real (¿Palacio del Buen Retiro, Madrid, pinturas recogidas de las Casas Arzobispales, 1747, nº 274?; ¿Buen Retiro, pieza de besamanos, 1772, nº 274?; Buen Retiro, 1794, nº 200; Real Academia de Bellas Artes de San Fernando, 1796 a 1827, nº 65).",0,Lienzo,Óleo,Diana y Calisto,https://www.museodelprado.es/coleccion/obra-de-arte/diana-y-calisto/98a1678d-86eb-4791-b75c-191e0a64443c
267,185,"Cano, Alonso",0,0,0,1645 - 1652; 1657 - 1660,0,0,P003134,"Galería del infante D. Sebastián Gabriel de Borbón, hasta 1835; Museo de la Trinidad, 1835-1861; restituido al infante Sebastián Gabriel, 1861; Alfonso de Borbón y Borbón, 1887-1934; Luis Alfonso de Borbón y Bernaldo de Quirós, II Duque de Ansola, 1934-1942; Manfredo Luis Borbón y Bernaldo de Quirós, I Duque de Hernani, 1942-1964; adquirido a Manuel González para el Museo del Prado, 1968",0,Lienzo,Óleo,San Bernardo y la Virgen,https://www.museodelprado.es/coleccion/obra-de-arte/san-bernardo-y-la-virgen/25b83887-3b11-4a99-a9b1-3b3050733d6a
162,107,"Cano, Alonso",0,0,0,1645 - 1652,0,0,P000627,"Colección Real (colección príncipe de Asturias, Casita del Príncipe, El Escorial-Madrid, 1779, nº 59; Casita del Príncipe, El Escorial, Madrid, h. 1787, nº 59; Palacio Real, Madrid, antecámara de la princesa y reina de Etruria, 1814-1818, nº 59).",0,Lienzo,Óleo,La Virgen con el Niño,https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-con-el-nio/973779bf-a160-4cdf-9d2d-5b3ada8db2fb
144,188,"Murillo, Bartolomé Esteban",0,0,0,Hacia 1650,0,0,P000960,"Colección Miguel Espinosa, Sevilla; colección del cardenal Gaspar de Molina y Oviedo, Sevilla; Colección Real (adquisición de Isabel de Farnesio, 1744; Palacio de La Granja de San Ildefonso, Segovia, dormitorio de sus majestades, 1746, nº 667; Palacio de Buenavista, Madrid, 1766, nº 667; Palacio Real Nuevo, Madrid, cuarto del infante don Javier, 1772, nº 667; Palacio Real Nuevo, Madrid, pieza de vestir [2ª], 1794, nº 667).",0,Lienzo,Óleo,Sagrada Familia del pajarito,https://www.museodelprado.es/coleccion/obra-de-arte/sagrada-familia-del-pajarito/8008380e-fef5-48b4-8caf-d78b810fb62c
187,228,"Murillo, Bartolomé Esteban",0,0,0,Hacia 1650,0,0,P000961,"Colección Real (colección Florencio Kelly, Madrid; adquisición de Carlos III, 1764; Palacio Real Nuevo, Madrid, pieza de conversación de la serenísima infanta, 1772, nº 34; Palacio Real Nuevo, Madrid, pieza de vestir, 1794, nº 34; Palacio Real, Madrid, [1ª] pieza de vestir, 1814-1819, nº 34).",0,Lienzo,Óleo,Adoración de los pastores,https://www.museodelprado.es/coleccion/obra-de-arte/adoracion-de-los-pastores/612bacfa-afd6-4325-b17d-df6febb13b7c
183,225,"Murillo, Bartolomé Esteban",0,0,0,Hacia 1650,0,0,P000969,"Colección Real (colección Florencio Kelly, Madrid, 1764; adquisición de Carlos III, 1764; Palacio Real Nuevo, Madrid, pieza de conversación de la serenísima infanta, 1772, nº 34; Palacio Real Nuevo, Madrid, pieza de vestir, 1794, nº 34; Palacio Real, Madrid, [1ª] pieza de vestir, 1814-1818, nº 34; Real Academia de BBAA de San Fernando, Madrid, 1816-1819).",0,Lienzo,Óleo,La Anunciación,https://www.museodelprado.es/coleccion/obra-de-arte/la-anunciacion/c893c6f8-76f2-4e7b-a159-fbea26042baf
77,112,"Luyckx, Carstian",0,0,0,Hacia 1650,0,0,P001529,"Colección Real (Palacio Real de Aranjuez, Madrid; Real Museo, Madrid, salón 2º escuela flamenca, 1834, nº 364).",0,Tabla,Óleo,Bodegón con un perro y un gato,https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-con-un-perro-y-un-gato/0496b2dd-459b-4293-9fee-2909fa6297fd
"89,9",117,"Stalbent, Adriaen van",0,0,0,Hacia 1650,0,0,P001405,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, pieza donde está la cama de repuesto, 1746, nº 25; La Granja, pieza de la tribuna, 1766, nº 25; Palacio de Aranjuez, Madrid, pieza de música, 1794, nº 25; Aranjuez, Consejo de Estado, 1818, nº 25).",0,Tabla,Óleo,Las Ciencias y las Artes,https://www.museodelprado.es/coleccion/obra-de-arte/las-ciencias-y-las-artes/3e32896b-42fb-4838-a677-9ecabcb23169
187,133,"Murillo, Bartolomé Esteban",0,0,0,Hacia 1650,0,0,P000987,Colección Real,0,Lienzo,Óleo,San Jerónimo,https://www.museodelprado.es/coleccion/obra-de-arte/san-jeronimo/1c3ea334-8363-48a7-beb3-10ec018f58a0
69,86,"Teniers el Joven, David",0,0,0,Hacia 1650,0,0,P001785,"Colección Real (adquisición de Carlos IV; Palacio Real, Madrid, pieza verde de chimenea, 1814-1818, nº 25).",0,Lámina de cobre,Óleo,Fiesta aldeana,https://www.museodelprado.es/coleccion/obra-de-arte/fiesta-aldeana/21401db2-b7d1-4f35-abb4-c11e20394076
184,263,"Snayers, Peter",0,0,0,Hacia 1650,0,0,P001744,"Colección Real (adquirida por Isabel de Farnesio, 1746-1759; Madrid, 1759; Palacio de Buenavista, 1766, nº 36-41; Palacio de Aranjuez, Madrid, cuarto del príncipe-pieza de juego, 1794, s. n.). Ingresó en el Museo en 1848.",0,Lienzo,Óleo,Socorro de Saint-Omer,https://www.museodelprado.es/coleccion/obra-de-arte/socorro-de-saint-omer/5e457862-5335-46ed-86f2-9c00155afd6b
55,90,"Teniers el Joven, David",0,0,0,Hacia 1650,0,0,P001799,"Colección Real (colección I marqués de la Ensenada, Madrid; Palacio Real Nuevo, Madrid, retrete del rey, 1772, nº 194).",0,Lienzo,Óleo,El viejo y la criada,https://www.museodelprado.es/coleccion/obra-de-arte/el-viejo-y-la-criada/dbb1b950-eb13-4c86-894b-a63906375acc
96,112,"Breenbergh, Bartholomeus",0,0,0,Hacia 1650,0,0,P002293,"Colección Real (Casita del Príncipe, El Escorial-Madrid, 1801, nº 246; Palacio de Aranjuez, Madrid, pieza de vestir la reina, 1818, nº 246).",0,Lienzo,Óleo,El obispo Rovenius bendiciendo a una familia (¿de Jacob van Wassenaer?),https://www.museodelprado.es/coleccion/obra-de-arte/el-obispo-rovenius-bendiciendo-a-una-familia-de/5c03a1e4-2e67-46a0-a105-9ca1ee5cf95b
