"numero_catalogo","titulo","url","nombre_autor","procedencia","fecha","alto","ancho","exito","razon","area","tam_cat","orientacion","soporte","soporte_grp","sop_montaje","tecnica","tec_oleo","tec_acuosas","tec_mixta","tec_fresco","tec_otras","tipo_autor","serie","fecha_est","fecha_cat","tema"
"P002241","Maria Giovanna Battista, duquesa de Saboya","https://www.museodelprado.es/coleccion/obra-de-arte/maria-giovanna-battista-duquesa-de-saboya/cf42e948-f3fd-40d2-8750-3579d3c867b8","Courtilleau, Jacques","Colección Real (Furriera del Rey-Casas arzobispales, 1747; Palacio del Buen Retiro, Madrid, 1772; Buen Retiro, 1794).","1702",72,63,0,1.14285714285714,4536,"pequeno","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1702,"0","religioso"
"P001607","Paisaje romano (el Campo Vacino de Roma)","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-romano-el-campo-vacino-de-roma/9d347852-3e7c-4973-802d-16022335ee92","Bloemen, Peeter van","Colección Real (¿Palacio de Aranjuez, Madrid, sala de corte del rey, 1814-1818, nº 53?).","1704",47,56,0,1.19148936170213,2632,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1704,"0","paisaje_lugares"
"P001362","Caravana","https://www.museodelprado.es/coleccion/obra-de-arte/caravana/e2e34212-082e-4932-b891-b7885fa23e7d","Bloemen, Peeter van","Colección Real (¿adquiridos por Andrés de la Calleja, 1775?; Casita del Príncipe, El Escorial-Madrid, 1779, nº 53; Casita del Príncipe, El Escorial-Madrid, h. 1787, nº 53; Casita del Príncipe, El Escorial-Madrid, 1801, nº 53; Palacio de Aranjuez, Madrid, tocador de la reina, 1818, nº 53).","1704",46,49,0,1.06521739130435,2254,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1704,"0","otros"
"P006338","San Francisco de Regis dando la comunión a un tullido","https://www.museodelprado.es/coleccion/obra-de-arte/san-francisco-de-regis-dando-la-comunion-a-un/6d29ece8-6407-4e2a-89e5-eb2b0f8a0b7c","Houasse, Michel-Ange","Iglesia de Noviciado, Compañia de Jesús, Madrid. Universidad Central","Antes de 1722",210,124,1,1.69354838709677,26040,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1411,"+100","religioso"
"P006341","Multiplicación del trigo en la ciudad de Puy por san Francisco de Regis","https://www.museodelprado.es/coleccion/obra-de-arte/multiplicacion-del-trigo-en-la-ciudad-de-puy-por/9f2a6782-4893-4aa8-bec8-26f54b7191a9","Houasse, Michel-Ange","Iglesia de Noviciado, Compañia de Jesús, Madrid; Universidad Central","Antes de 1722",210,124,1,1.69354838709677,26040,"grande","vertical","Lienzo sin forrar","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1411,"+100","religioso"
"P006339","Aparición de san Francisco de Regis a la madre Momplaisant","https://www.museodelprado.es/coleccion/obra-de-arte/aparicion-de-san-francisco-de-regis-a-la-madre/f6cf7518-a72d-42af-a7ea-ea706c7d8d6f","Houasse, Michel-Ange","Iglesia de Noviciado, Compañia de Jesús, Madrid; Universidad Central","Antes de 1722",198,124,1,1.59677419354839,24552,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1411,"+100","religioso"
"P006340","Milagro de san Francisco de Regis","https://www.museodelprado.es/coleccion/obra-de-arte/milagro-de-san-francisco-de-regis/b6c0637a-8d00-42f6-9a54-d643b2a2581a","Houasse, Michel-Ange","Iglesia de Noviciado, Compañia de Jesús, Madrid; Universidad Central","Antes de 1722",198,124,1,1.59677419354839,24552,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1411,"+100","religioso"
"P000458","La Virgen con el Niño","https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-con-el-nio/4d614542-5428-4ae7-afd2-ba4b244a9cf7","Trevisani, Francesco","Colección Real","1708 - 1710",76,68,0,1.11764705882353,5168,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1709,"1-10","religioso"
"P003378","Federico Guillermo I de Prusia","https://www.museodelprado.es/coleccion/obra-de-arte/federico-guillermo-i-de-prusia/821c359e-ee07-438a-875d-a0dcd7bdff89","Anónimo","Colección Real (Palacio del Buen Retiro, Madrid, 1794, nº 510)","1704 - 1713",231.5,139,1,1.66546762589928,32178.5,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1708,"1-10","otros"
"P002274","María Adelaida de Saboya, duquesa de Borgoña con sus hijos","https://www.museodelprado.es/coleccion/obra-de-arte/maria-adelaida-de-saboya-duquesa-de-borgoa-con/b27fb097-8ba5-4ecd-80c1-9d75484a3c34","Gobert, Pierre","Colección Real (Felipe V, Furriera del Rey-Casas arzobispales-salón principal, 1747, nº 222; Palacio Real del Buen Retiro, Madrid, pieza de la librería, 1772, nº 222; Buen Retiro, 1794, nº 53).","Hacia 1712",216,268,0,1.24074074074074,57888,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1712,"0","religioso"
"P006076","Jugadores de morra","https://www.museodelprado.es/coleccion/obra-de-arte/jugadores-de-morra/720cdf4b-568e-4462-80ff-cc7570eb94fb","Cipper, Giacomo Francesco","Colección Hohenlohe, El Quexigal, 1979. Adquisición, 1980","1705 - 1710",112,144,0,1.28571428571429,16128,"mediano","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1708,"1-10","vida_cotidiana"
"P002353","Capitulaciones de boda y baile campestre","https://www.museodelprado.es/coleccion/obra-de-arte/capitulaciones-de-boda-y-baile-campestre/011a63d7-d68a-4806-86a9-c9431e13a5fa","Watteau, Jean-Antoine","Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, callejón del retrete, 1746, nº 51; La Granja, pieza cuadrada inmediata al dormitorio, 1766, nº 51; Palacio de Aranjuez, Madrid, gabinete contiguo a los retretes, 1794, nº 51; Palacio Real, Madrid, cuarto del infante don Francisco-primera pieza, 1814-1818, nº 51).","Hacia 1711",47,55,0,1.17021276595745,2585,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1711,"0","vida_cotidiana"
"P001026","La Inmaculada Concepción","https://www.museodelprado.es/coleccion/obra-de-arte/la-inmaculada-concepcion/70dedea2-919f-4d5c-beee-b927ff3454e9","Palomino y Velasco, Acisclo Antonio","Manuel Napoli, hasta 1831; Colección Real (adqirido para ser expuesto en el Real Museo, 1831)","Hacia 1712",193,137,0,1.40875912408759,26441,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1712,"0","religioso"
"P002437","Dorotea Sofía de Neoburgo, duquesa de Parma","https://www.museodelprado.es/coleccion/obra-de-arte/dorotea-sofia-de-neoburgo-duquesa-de-parma/96d2e170-9018-4635-9b4e-01f931ab4adf","Piane, Giovanni Maria delle","Colección Real (colección Mariana de Neoburgo; col. Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, 1741; La Granja, 1746, nº 1103; La Granja, Casa de Alhajas, 1766, nº 1103; La Granja, 1794, nº 1103; La Granja, 1814-1818, nº 1103; La Granja, 1847, Pieza 100, nº 1103).","Hacia 1715",121,91,0,1.32967032967033,11011,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1715,"0","retrato_corte"
"P002942","La Batalla de Almansa","https://www.museodelprado.es/coleccion/obra-de-arte/la-batalla-de-almansa/e72dacd4-5fc7-44f9-8c15-6367f63ab3b2","Ligli, Buonaventura -Pintor-; Pallotta, Filippo -Dibujante-","Colección Real (Palacio del Buen Retiro, Madrid, Galería del Mediodía, 1772, nº 368; Buen Retiro, 1794, nº 808; Palacio Real, Madrid, secretaría de Estado, 1814-1818, nº 808; Secretaría de Estado, 1834, nº 808)","1709",161,390,0,2.4223602484472,62790,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"varios",0,1709,"0","historia_alegoria"
"P002272","Magnificat","https://www.museodelprado.es/coleccion/obra-de-arte/magnificat/b5b8f3f4-2509-4108-8446-daafa2e36329","Jouvenet, Jean-Baptiste","Colección Real","Hacia 1716",103,100,0,1.03,10300,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1716,"0","otros"
"P002439","La reina Isabel de Farnesio","https://www.museodelprado.es/coleccion/obra-de-arte/la-reina-isabel-de-farnesio/3c72e87c-246b-4046-aecf-7c13e47545ab","Piane, Giovanni Maria delle","Colección Real (colección Felipe V, Furriera del Rey-Casas arzobispales, sala que linda con el guardajoyas, 1747, nº 877; Palacio del Buen Retiro, Madrid, cuarto del infante don Javier, 1772, nº 877; Buen Retiro, 1794, nº 601)","Hacia 1715",135.8,105,0,1.29333333333333,14259,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1715,"0","retrato_corte"
"P008022","Bodegón de mariscos, peces y recipientes","https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-de-mariscos-peces-y-recipientes/5c9c09db-1a4d-425d-996c-59f18c664eac","Viladomat, Antonio","Adquisición, 2009.","1710 - 1740",65,99,0,1.52307692307692,6435,"mediano","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1725,"11-98","bodegon_floral"
"P002297","Retrato de un príncipe de Lorena, posiblemente Carlos Alejandro","https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-un-principe-de-lorena-posiblemente/a112d97c-0924-4fdc-923a-a8f376cad1f2","Gobert, Pierre","Colección Real (Real Alcázar, Madrid, 1734, nº 816 (1); Felipe V, Furriera del Rey-Casas arzobispales, salón principal, 1747, nº 255; Palacio Real del Buen Retiro, Madrid, cuarto del príncipe, 1772, nº 255; Buen Retiro, 1794, nº 617)","Hacia 1715",82,65,0,1.26153846153846,5330,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1715,"0","retrato_corte"
"P002794","José de Rozas y Meléndez de la Cueva, I conde de Castel Blanco","https://www.museodelprado.es/coleccion/obra-de-arte/jose-de-rozas-y-melendez-de-la-cueva-i-conde-de/4167e941-2f7d-43be-aeec-e7d3dd7b5460","Oudry, Jean Baptiste","Colección M.ª Teresa Vallabriga y Rozas; col. M.ª Teresa de Borbón y Vallabriga, condesa de Chinchón, col. Carlota Godoy y Borbón, marquesa de Boadilla; col. Adolfo Rúspoli y Godoy, duque de La Alcudia, hasta 1899; Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931.","Hacia 1716",137,105,0,1.3047619047619,14385,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1716,"0","retrato_corte"
"P002793","Lady Mary Josephine Drummond, condesa de Castelblanco","https://www.museodelprado.es/coleccion/obra-de-arte/lady-mary-josephine-drummond-condesa-de/848726a3-50f4-4559-9eeb-ade49f89590f","Oudry, Jean Baptiste","Colección M.ª Teresa Vallabriga y Rozas; col. M.ª Teresa de Borbón y Vallabriga, condesa de Chinchón, col. Carlota Godoy y Borbón, marquesa de Boadilla; col. Adolfo Rúspoli y Godoy, duque de La Alcudia, hasta 1899; Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931","Hacia 1716",137,105,0,1.3047619047619,14385,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1716,"0","retrato_corte"
"P003243","La reina Zenobia ante el emperador Aureliano","https://www.museodelprado.es/coleccion/obra-de-arte/la-reina-zenobia-ante-el-emperador-aureliano/a3ebc7a6-c3e7-49c3-90e8-dc6565b0588e","Tiepolo, Giambattista","Adquisición a Manuel González López, Galería Velázquez, Madrid, 1975.","Hacia 1717",250,500,0,2,125000,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1717,"0","retrato_corte"
"P002354","Fiesta en un parque","https://www.museodelprado.es/coleccion/obra-de-arte/fiesta-en-un-parque/8a6a15f2-8f3d-4f47-ba4c-b6239fad4b38","Watteau, Jean-Antoine","Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, callejón del retrete, 1746, nº 52; La Granja, pieza cuadrada inmediata al dormitorio, 1766, nº 52; Palacio de Aranjuez, Madrid, gabinete contiguo a los retretes, 1794, nº 52; Palacio Real, Madrid, cuarto del infante don Francisco-primera pieza, 1814-1818, nº 52).","1712 - 1713",47.2,56.9,0,1.20550847457627,2685.68,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1712,"1-10","vida_cotidiana"
"P002262","Luis XV, niño","https://www.museodelprado.es/coleccion/obra-de-arte/luis-xv-nio/63fcf235-4a72-468b-8b03-2ae9a9b93c2c","Gobert, Pierre","Colección Real (Real Alcázar, Madrid, 1734, nº 813; col. Felipe V, Furriera del Rey-Casas arzobispales, salón principal, 1747, nº 237; Palacio Real del Buen Retiro, Madrid, cuarto del príncipe, 1772, nº 237; Buen Retiro, 1794, nº 604).","1714",129,98,0,1.31632653061224,12642,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1714,"0","vida_cotidiana"
"P002344","Felipe, II duque de Orleans, regente de Francia","https://www.museodelprado.es/coleccion/obra-de-arte/felipe-ii-duque-de-orleans-regente-de-francia/5dce4e7b-cccf-4526-b196-d8df16286bf8","Santerre, Jean Baptiste","Colección Real (Real Alcázar, Madrid, 1734; col. Felipe V, Furriera del Rey-Casas arzobispales, salón principal, 1747, nº 241; Palacio del Buen Retiro, Madrid, cuarto del infante don Javier, 1772, nº 241; Buen Retiro, 1794, nº 241).","1715 - 1716",130,104,0,1.25,13520,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1716,"1-10","retrato_corte"
"P002263","María Luisa Isabel de Orléans, duquesa de Berry","https://www.museodelprado.es/coleccion/obra-de-arte/maria-luisa-isabel-de-orleans-duquesa-de-berry/1803e6b7-601e-4354-bde7-850452907d87","Gobert, Pierre","Colección Real (Real Alcázar, Madrid, 1734, nº 742; Felipe V, Furriera del Rey-Casas arzobispales, pinturas sin colgar en la última pieza, 1747, nº 697; Palacio Real del Buen Retiro, Madrid, pieza antelibrería, 1772, nº 742; Buen Retiro, 1794, nº 37).","1714",129,98,0,1.31632653061224,12642,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1714,"0","religioso"
"P006179","Luis I, con armadura, a los 10 años","https://www.museodelprado.es/coleccion/obra-de-arte/luis-i-con-armadura-a-los-10-aos/1a0216a9-3ccb-476e-aad7-8ef27e983dfb","Taller de Houasse, Michel-Ange","Colección Real (Monasterio de El Escorial, 1848)","Hacia 1717",99,70,0,1.41428571428571,6930,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1717,"0","otros"
"P001163","Don Quijote armado caballero","https://www.museodelprado.es/coleccion/obra-de-arte/don-quijote-armado-caballero/0883d995-0cd2-47f9-8725-c5d4c8836ea9","Iriarte, Valero","Colección Real (colección Isabel de Farnesio, Palacio Real de La Granja de San Ildefonso, Segovia, 1746, nº 1001; La Granja, pieza de la torre, 1766, nº 1001; La Granja, 1794, nº 1001; La Granja, 1814-1818, nº 1001).","Hacia 1720",54,78,0,1.44444444444444,4212,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1720,"0","retrato_corte"
"P001162","Don Quijote en la venta","https://www.museodelprado.es/coleccion/obra-de-arte/don-quijote-en-la-venta/2045fb4f-08da-44fc-976a-30d2f45b86af","Iriarte, Valero","Colección Real (colección Isabel de Farnesio, Palacio Real de La Granja de San Ildefonso, Segovia, 1746, nº 1002; La Granja, pieza de la torre, 1766, nº 1002; La Granja, 1794, nº 1002; La Granja, 1814-1818, nº 1002).","Hacia 1720",54,78,0,1.44444444444444,4212,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1720,"0","retrato_corte"
"P002882","El cardenal Borja","https://www.museodelprado.es/coleccion/obra-de-arte/el-cardenal-borja/bc24449b-4e50-4849-8bfd-3b30795c0227","Procaccini, Andrea","Legado Valentín Menéndez y San Juan, conde de la Cimera, 1944.","Hacia 1721",248,176,0,1.40909090909091,43648,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1721,"0","retrato_corte"
"P002269","Vista del Monasterio de El Escorial","https://www.museodelprado.es/coleccion/obra-de-arte/vista-del-monasterio-de-el-escorial/57de3513-a7b9-4cd3-b41a-8ad8a59e724e","Houasse, Michel-Ange","Colección Real (colección Felipe V, Palacio Real de La Granja de San Ildefonso, Segovia, 1727; La Granja, retrete cuarto que sale a la pieza donde estuvo la escalera de mármol, 1746, nº 463(2); La Granja, 1794, nº 463; La Granja, 1814-1818, nº 463).","Hacia 1722",50,82,1,1.64,4100,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1722,"0","religioso"
"P002387","Luis I, príncipe de Asturias","https://www.museodelprado.es/coleccion/obra-de-arte/luis-i-principe-de-asturias/11d211b4-a798-486e-a1f9-fd5befc7e301","Houasse, Michel-Ange","Colección Real (¿Real Alcázar, Madrid, 1734?; ¿Palacio Real del Buen Retiro Madrid, 1747?; ¿Buen Retiro, galería del mediodía, 1772, nº 741?; ¿Buen Retiro, 1794?; Real Museo, Madrid, Gabinete de Descanso, 1834, nº 12).","1717",172,112,0,1.53571428571429,19264,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1717,"0","retrato_corte"
"P007603","Felipe V","https://www.museodelprado.es/coleccion/obra-de-arte/felipe-v/1529f70d-1fc7-4188-ab13-bf64979621ef","Meléndez, Miguel Jacinto","Colección infante Sebastián Gabriel de Borbón; Alfonso de Borbón y Borbón, 1887-1934; Luis Alfonso de Borbón y Bernaldo de Quirós, II Duque de Ansola, 1934-1942; Manfredo Luis Borbón y Bernaldo de Quirós, I Duque de Hernani, 1942-1979; adquirido a Edmund Peel & Asociados, Madrid, 1991.","1718 - 1722",82,62,0,1.32258064516129,5084,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1720,"1-10","retrato_corte"
"P007604","La reina Isabel de Farnesio","https://www.museodelprado.es/coleccion/obra-de-arte/la-reina-isabel-de-farnesio/c7483d78-68a0-4246-9f49-bce59cf9c632","Meléndez, Miguel Jacinto","Adquirido a Edmund Peel & Asociados, Madrid, 1991.","1718 - 1722",82,62,0,1.32258064516129,5084,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1720,"1-10","retrato_corte"
"P002326","Felipe V a caballo","https://www.museodelprado.es/coleccion/obra-de-arte/felipe-v-a-caballo/91961ac7-10ed-4933-ab12-fcb235144498","Ranc, Jean","Colección Real (Real Alcázar, Madrid, 1734, nº 1090; Furriera del Rey-Casas arzobispales, salón principal, 1747, nº 231; Palacio del Buen Retiro, Madrid, pinturas maltratadas, 1772, nº 231; Palacio Real Nuevo, Madrid, Casa de Rebeque, 1794, s. n.; ¿Palacio Real, Madrid, callejón de paso a las tribunas, 1814-1818, s.n.?).","Hacia 1723",354.5,269.1,0,1.3173541434411,95395.95,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1723,"0","retrato_corte"
"P002333","Fernando VI, niño","https://www.museodelprado.es/coleccion/obra-de-arte/ferdinand-vi-as-a-boy/fc121d71-6460-48dd-ab1d-5ecd903fa888","Ranc, Jean","Colección Real (colección Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1746, nº 413; La Granja, 1794, nº 413; La Granja, 1814-1818, nº 413; La Granja, 1847, Pieza 100, nº 413). Ingresó en el Museo en 1848.","Hacia 1723",144,116,0,1.24137931034483,16704,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1723,"0","retrato_corte"
"P002376","La familia de Felipe V","https://www.museodelprado.es/coleccion/obra-de-arte/la-familia-de-felipe-v/0174247b-0bb0-4f31-b840-d5030178dced","Ranc, Jean","Colección Real (Taller de Jean Ranc, Madrid, 1735, nº 1172; Furriera del Rey-Casas arzobispales, salón principal, 1747, nº 281; Palacio Real Nuevo, Madrid, estudio de Andrés de la Calleja, 1772, nº 281).","Hacia 1723",44,65,0,1.47727272727273,2860,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1723,"0","retrato_corte"
"P006944","Salomón y la reina de Saba","https://www.museodelprado.es/coleccion/obra-de-arte/salomon-y-la-reina-de-saba/5d5a55b6-5a0c-4fdb-8caa-f8bc00c89396","Matheis, Paolo de","Donación Vicente Lledó Martínez-Unda, 1984","Hacia 1723",199,244,0,1.22613065326633,48556,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1723,"0","religioso"
"P008312","Felipe V a caballo","https://www.museodelprado.es/coleccion/obra-de-arte/felipe-v-a-caballo/d5dec3c9-390c-4bbd-9027-bbd9bf3977ba","Ranc, Jean","Adquirido por el Estado en Durán Subastas de Arte y asignado a los fondos del Museo, 2020","Hacia 1723",59.8,46.6,0,1.28326180257511,2786.68,"pequeno","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1723,"0","retrato_corte"
"P006943","San Juan Bautista señalando al Mesías","https://www.museodelprado.es/coleccion/obra-de-arte/san-juan-bautista-sealando-al-mesias/2d500663-758b-44ed-abab-629b1b3ca449","Matheis, Paolo de","Donación Vicente Lledó Martínez-Unda, 1984","Hacia 1723",194,244,0,1.25773195876289,47336,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1723,"0","religioso"
"P002267","Bacanal","https://www.museodelprado.es/coleccion/obra-de-arte/bacanal/d10b971f-3a5c-4a63-a9db-7c2d7b5477e2","Houasse, Michel-Ange","Colección Real (colección Felipe V, Palacio Real de La Granja, Segovia, 1727; La Granja, 1746, nº 396; La Granja, 1794, nº 396; La Granja, 1814-1818, nº 396).","1719",125,180,0,1.44,22500,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1719,"0","mitologia"
"P002334","Carlos III, niño, en su gabinete","https://www.museodelprado.es/coleccion/obra-de-arte/carlos-iii-nio-en-su-gabinete/d17f262c-dc81-4222-81c1-275b48b37560","Ranc, Jean","Colección Real (colección Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1746, nº 414; La Granja, 1794, nº 414; La Granja, 1814-1818, nº 414).","Hacia 1724",145.5,116.5,0,1.24892703862661,16950.75,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1724,"0","retrato_corte"
